,date,buyStart,buyEnd,sellStart,sellEnd
545,2017-01-23,0.8770,0.8757,0.9170,0.9157
546,2017-01-20,0.8782,0.8770,0.9182,0.9170
547,2017-01-19,0.8796,0.8780,0.9196,0.9180
548,2017-01-18,0.8762,0.8804,0.9162,0.9204
549,2017-01-17,0.8808,0.8788,0.9208,0.9188
550,2017-01-16,0.8767,0.8796,0.9167,0.9196
551,2017-01-13,0.8796,0.8775,0.9196,0.9175
552,2017-01-12,0.8822,0.8826,0.9222,0.9226
553,2017-01-11,0.8843,0.8827,0.9243,0.9227
554,2017-01-10,0.8851,0.8825,0.9251,0.9225
555,2017-01-09,0.8811,0.8826,0.9211,0.9226
556,2017-01-06,0.8796,0.8797,0.9196,0.9197
557,2017-01-05,0.8834,0.8785,0.9234,0.9185
558,2017-01-04,0.8838,0.8844,0.9238,0.9244
559,2017-01-03,0.8860,0.8846,0.9260,0.9246
560,2016-12-30,0.8856,0.8854,0.9256,0.9254
561,2016-12-29,0.8825,0.8830,0.9225,0.9230
562,2016-12-28,0.8816,0.8807,0.9216,0.9207
563,2016-12-27,0.8809,0.8810,0.9209,0.9210
564,2016-12-26,0.8783,0.8801,0.9183,0.9201
565,2016-12-23,0.8756,0.8780,0.9156,0.9180
566,2016-12-22,0.8750,0.8736,0.9150,0.9136
567,2016-12-21,0.8741,0.8737,0.9141,0.9137
568,2016-12-20,0.8764,0.8747,0.9164,0.9147
569,2016-12-19,0.8771,0.8760,0.9171,0.9160
570,2016-12-16,0.8791,0.8781,0.9191,0.9181
571,2016-12-15,0.8804,0.8779,0.9204,0.9179
572,2016-12-14,0.8791,0.8780,0.9191,0.9180
573,2016-12-13,0.8782,0.8789,0.9182,0.9189
574,2016-12-12,0.8818,0.8775,0.9218,0.9175
575,2016-12-09,0.8795,0.8770,0.9195,0.9170
576,2016-12-08,0.8795,0.8762,0.9195,0.9162
577,2016-12-07,0.8820,0.8786,0.9220,0.9186
578,2016-12-06,0.8814,0.8820,0.9214,0.9220
579,2016-12-05,0.8810,0.8828,0.9210,0.9228
580,2016-12-02,0.8790,0.8803,0.9190,0.9203
581,2016-12-01,0.8803,0.8784,0.9203,0.9184
582,2016-11-30,0.8776,0.8791,0.9176,0.9191
583,2016-11-29,0.8795,0.8777,0.9195,0.9177
584,2016-11-28,0.8799,0.8790,0.9199,0.9190
585,2016-11-25,0.8802,0.8811,0.9202,0.9211
586,2016-11-24,0.8809,0.8785,0.9209,0.9185
587,2016-11-23,0.8855,0.8818,0.9255,0.9218
588,2016-11-22,0.8843,0.8852,0.9243,0.9252
589,2016-11-21,0.8857,0.8855,0.9257,0.9255
590,2016-11-18,0.8836,0.8836,0.9236,0.9236
591,2016-11-17,0.8830,0.8837,0.9230,0.9237
592,2016-11-16,0.8835,0.8821,0.9235,0.9221
593,2016-11-15,0.8872,0.8851,0.9272,0.9251
594,2016-11-14,0.8835,0.8860,0.9235,0.9260
595,2016-11-11,0.8845,0.8857,0.9245,0.9257
596,2016-11-10,0.8838,0.8854,0.9238,0.9254
597,2016-11-09,0.8864,0.8863,0.9264,0.9263
598,2016-11-08,0.8854,0.8861,0.9254,0.9261
599,2016-11-07,0.8839,0.8845,0.9239,0.9245
600,2016-11-04,0.8866,0.8847,0.9266,0.9247
601,2016-11-03,0.8867,0.8850,0.9267,0.9250
602,2016-11-02,0.8864,0.8860,0.9264,0.9260
603,2016-11-01,0.8863,0.8863,0.9263,0.9263
604,2016-10-31,0.8878,0.8859,0.9278,0.9259
605,2016-10-28,0.8871,0.8861,0.9271,0.9261
606,2016-10-27,0.8865,0.8864,0.9265,0.9264
607,2016-10-26,0.8908,0.8871,0.9308,0.9271
608,2016-10-25,0.8895,0.8884,0.9295,0.9284
609,2016-10-24,0.8881,0.8899,0.9281,0.9299
610,2016-10-21,0.8864,0.8850,0.9264,0.9250
611,2016-10-20,0.8872,0.8861,0.9272,0.9261
612,2016-10-19,0.8908,0.8877,0.9308,0.9277
613,2016-10-18,0.8883,0.8876,0.9283,0.9276
614,2016-10-17,0.8817,0.8842,0.9217,0.9242
615,2016-10-14,0.8849,0.8822,0.9249,0.9222
616,2016-10-13,0.8715,0.8739,0.9115,0.9139
617,2016-10-12,0.8787,0.8695,0.9187,0.9095
618,2016-10-11,0.8798,0.8817,0.9198,0.9217
619,2016-10-07,0.8865,0.8865,0.9265,0.9265
620,2016-10-06,0.8862,0.8865,0.9262,0.9265
621,2016-10-05,0.8880,0.8866,0.9280,0.9266
622,2016-10-04,0.8893,0.8886,0.9293,0.9286
623,2016-10-03,0.8907,0.8891,0.9307,0.9291
624,2016-09-30,0.8899,0.8884,0.9299,0.9284
625,2016-09-29,0.8895,0.8903,0.9295,0.9303
626,2016-09-27,0.8927,0.8944,0.9327,0.9344
627,2016-09-26,0.8900,0.8919,0.9300,0.9319
628,2016-09-23,0.8920,0.8883,0.9320,0.9283
629,2016-09-22,0.8858,0.8904,0.9258,0.9304
630,2016-09-21,0.8873,0.8884,0.9273,0.9284
631,2016-09-20,0.8882,0.8854,0.9282,0.9254
632,2016-09-19,0.8944,0.8868,0.9344,0.9268
633,2016-09-14,0.8953,0.8911,0.9353,0.9311
634,2016-09-13,0.8926,0.8932,0.9326,0.9332
635,2016-09-12,0.8943,0.8931,0.9343,0.9331
636,2016-09-10,0.8925,0.8891,0.9325,0.9291
637,2016-09-09,0.8858,0.8907,0.9258,0.9307
638,2016-09-08,0.8876,0.8872,0.9276,0.9272
639,2016-09-07,0.8900,0.8880,0.9300,0.9280
640,2016-09-06,0.8903,0.8899,0.9303,0.9299
641,2016-09-05,0.8993,0.8915,0.9393,0.9315
642,2016-09-02,0.9007,0.9004,0.9407,0.9404
643,2016-09-01,0.9023,0.9008,0.9423,0.9408
644,2016-08-31,0.9020,0.9005,0.9420,0.9405
645,2016-08-30,0.9028,0.9018,0.9428,0.9418
646,2016-08-29,0.9029,0.9029,0.9429,0.9429
647,2016-08-26,0.9021,0.9012,0.9421,0.9412
648,2016-08-25,0.9023,0.9012,0.9423,0.9412
649,2016-08-24,0.9023,0.9019,0.9423,0.9419
650,2016-08-23,0.9018,0.9012,0.9418,0.9412
651,2016-08-22,0.8975,0.9023,0.9375,0.9423
652,2016-08-19,0.8936,0.8973,0.9336,0.9373
653,2016-08-18,0.8912,0.8928,0.9312,0.9328
654,2016-08-17,0.8894,0.8918,0.9294,0.9318
655,2016-08-16,0.8902,0.8900,0.9302,0.9300
656,2016-08-15,0.8872,0.8910,0.9272,0.9310
657,2016-08-12,0.8858,0.8866,0.9258,0.9266
658,2016-08-11,0.8822,0.8849,0.9222,0.9249
659,2016-08-10,0.8855,0.8819,0.9255,0.9219
660,2016-08-09,0.8863,0.8842,0.9263,0.9242
661,2016-08-08,0.8881,0.8865,0.9281,0.9265
662,2016-08-05,0.8932,0.8912,0.9332,0.9312
663,2016-08-04,0.8919,0.8924,0.9319,0.9324
664,2016-08-03,0.8957,0.8954,0.9357,0.9354
665,2016-08-02,0.8940,0.8964,0.9340,0.9364
666,2016-08-01,0.9014,0.8952,0.9414,0.9352
667,2016-07-29,0.9022,0.9009,0.9422,0.9409
668,2016-07-28,0.9010,0.9013,0.9410,0.9413
669,2016-07-27,0.9039,0.9009,0.9439,0.9409
670,2016-07-26,0.9018,0.9016,0.9418,0.9416
671,2016-07-25,0.9015,0.9016,0.9415,0.9416
672,2016-07-22,0.9018,0.9034,0.9418,0.9434
673,2016-07-21,0.8988,0.9004,0.9388,0.9404
674,2016-07-20,0.8994,0.8991,0.9394,0.9391
675,2016-07-19,0.9002,0.8988,0.9402,0.9388
676,2016-07-18,0.8996,0.8998,0.9396,0.9398
677,2016-07-15,0.8994,0.9000,0.9394,0.9400
678,2016-07-14,0.8991,0.8992,0.9391,0.9392
679,2016-07-13,0.8993,0.8991,0.9393,0.9391
680,2016-07-12,0.9015,0.9015,0.9415,0.9415
681,2016-07-11,0.9017,0.9019,0.9417,0.9419
682,2016-07-07,0.9044,0.9028,0.9444,0.9428
683,2016-07-06,0.9047,0.9046,0.9447,0.9446
684,2016-07-05,0.9028,0.9029,0.9428,0.9429
685,2016-07-04,0.9050,0.9036,0.9450,0.9436
686,2016-07-01,0.9034,0.9027,0.9434,0.9427
687,2016-06-30,0.9036,0.9028,0.9436,0.9428
688,2016-06-29,0.9040,0.9037,0.9440,0.9437
689,2016-06-28,0.9057,0.9030,0.9457,0.9430
690,2016-06-27,0.9058,0.9062,0.9458,0.9462
691,2016-06-24,0.9005,0.9011,0.9405,0.9411
692,2016-06-23,0.8991,0.9005,0.9391,0.9405
693,2016-06-22,0.8994,0.8994,0.9394,0.9394
694,2016-06-21,0.9008,0.9013,0.9408,0.9413
695,2016-06-20,0.9025,0.9010,0.9425,0.9410
696,2016-06-17,0.9027,0.9023,0.9427,0.9423
697,2016-06-16,0.9044,0.9045,0.9444,0.9445
698,2016-06-15,0.9031,0.9039,0.9431,0.9439
699,2016-06-14,0.9068,0.9052,0.9468,0.9452
700,2016-06-13,0.9038,0.9066,0.9438,0.9466
701,2016-06-08,0.9006,0.9000,0.9406,0.9400
702,2016-06-07,0.9018,0.9013,0.9418,0.9413
703,2016-06-06,0.9015,0.9033,0.9415,0.9433
704,2016-06-04,0.8988,0.9034,0.9388,0.9434
705,2016-06-03,0.9014,0.9010,0.9414,0.9410
706,2016-06-02,0.8988,0.9005,0.9388,0.9405
707,2016-06-01,0.8980,0.8998,0.9380,0.9398
708,2016-05-31,0.8983,0.8981,0.9383,0.9381
709,2016-05-30,0.8965,0.8973,0.9365,0.9373
710,2016-05-27,0.8986,0.8968,0.9386,0.9368
711,2016-05-26,0.8996,0.8987,0.9396,0.9387
712,2016-05-25,0.8984,0.9003,0.9384,0.9403
713,2016-05-24,0.8992,0.8986,0.9392,0.9386
714,2016-05-23,0.9011,0.9005,0.9411,0.9405
715,2016-05-20,0.9029,0.9018,0.9429,0.9418
716,2016-05-19,0.9038,0.9039,0.9438,0.9439
717,2016-05-18,0.9027,0.9039,0.9427,0.9439
718,2016-05-17,0.9083,0.9054,0.9483,0.9454
719,2016-05-16,0.9064,0.9091,0.9464,0.9491
720,2016-05-13,0.9065,0.9057,0.9465,0.9457
721,2016-05-12,0.9086,0.9073,0.9486,0.9473
722,2016-05-11,0.9084,0.9077,0.9484,0.9477
723,2016-05-10,0.9060,0.9082,0.9460,0.9482
724,2016-05-09,0.9072,0.9074,0.9472,0.9474
725,2016-05-06,0.9054,0.9068,0.9454,0.9468
726,2016-05-05,0.9065,0.9058,0.9465,0.9458
727,2016-05-04,0.9063,0.9057,0.9463,0.9457
728,2016-05-03,0.9080,0.9078,0.9480,0.9478
